explo;Useful_PlotID;Qnum;month;year;date_releves;UAV;m;HHLAI;Biomass_g_per60cm2;Biomass_interpolated;Grass;Forb;Leg;Bare;Litter;Moss;Sen;Morib;Dung;Shrub;Green;Grass_h;Forb_h;Leg_h;RPMcalc_cm;Comments quadrat;Comments plot;LUI_2015_2018;x;y;elevation;slope;soil;grazing;mowing;fertilizer;LUI_2020
H;HEG02;HEG02_03;J;2020;11.06.2020;eBee;15;2,95;;42,0181;30;25;22;4;7,8;;5;6;0,2;;77;31;14;20;12;;Ant hives;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_04;J;2020;11.06.2020;eBee;19,5;2,04;;57,71238;15;65;;2;7;;6;5;;;80;36;30;;16,6;;Wild dung;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_05;J;2020;11.06.2020;eBee;24;1,42;31,29;31,29;20;48;;3;14;;9;6;;;68;20;17;;12,4;;Snails;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_06;J;2020;11.06.2020;eBee;28,5;1,06;;34,51214;42;23;;8;10;4;8;5;;;65;32;11;;9,8;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_07;J;2020;11.06.2020;eBee;33;1,58;;44,06518;37;30;1;10;7,9;0,1;5;5;4;;68;30;13;10;12,6;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_08;J;2020;11.06.2020;eBee;37,5;1,23;;34,51214;33;44;;9;4,9;;4;5;0,1;;77;37;10;;9,8;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_09;J;2020;11.06.2020;eBee;42;0,99;24,12;24,12;9;80;;2;3,9;;3;2;0,1;;89;24;11;;8,4;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG02;HEG02_10;J;2020;11.06.2020;eBee;46;1,67;;40,65338;40;22;;20;8;;8;2;;;62;57;15;;11,6;;;2,47;600339;5650590;287,58;4,33;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_01;J;2020;12.06.2020;eBee;6;0,76;;31,7827;38,8;28;0,2;18;9,6;0,2;1;4;0,2;;67;22;11;1;9;;Wildlife footprints;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_02;J;2020;12.06.2020;eBee;10,5;0,84;21,43;21,43;32;40;;18;5,8;0,2;2;2;;;72;25;11;;9,8;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_03;J;2020;12.06.2020;eBee;15;0,72;;35,1945;32;40;3;8;8,8;0,2;4;4;;;75;23;11;10;10;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_04;J;2020;12.06.2020;eBee;19,5;1;;47,47698;46;18;;10;17;;5;4;;;64;20;13;;13,6;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_05;J;2020;12.06.2020;eBee;24;0,97;25,04;25,04;42;36;;1;15;;1;5;;;78;15;12;;10,8;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_06;J;2020;12.06.2020;eBee;28,5;0,99;;50,88878;38;32;;0,1;14,9;;7;8;;;70;17;13;;14,6;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_07;J;2020;12.06.2020;eBee;33;1,3;;55,6653;57;20;;6;8,9;0,1;3;5;;;77;24;14;;16;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_08;J;2020;12.06.2020;eBee;37,5;0,88;;41,33574;56;13;;10;12;1;3;5;;;69;31;8;;11,8;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_09;J;2020;12.06.2020;eBee;42;0,9;27,54;27,54;31;37;;1;18,9;0,1;5;7;;;68;21;12;;13,2;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG03;HEG03_10;J;2020;12.06.2020;eBee;46;0,71;;36,55922;42;13;;2;27;2;2;12;;;55;29;8;;10,4;;;2,52;600550;5673153;286,35;4,01;Pseudogley;0,3;1,08;1,95;1,83
H;HEG04;HEG04_01;J;2020;10.06.2020;eBee;6;0,93;;48,8417;61;;;4;24,8;;;10;0,2;;61;12;;;14;;Artificial dung;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG04;HEG04_02;J;2020;10.06.2020;eBee;10,5;1,07;27,94;27,94;51,9;0,1;;8;20;;;10;10;;52;15;8;;13,8;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG04;HEG04_03;J;2020;10.06.2020;eBee;15;1,38;;59,75946;73;;;1;10;;;10;6;;73;15;;;17,2;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG04;HEG04_04;J;2020;10.06.2020;eBee;19,5;0,92;;36,55922;53;1;;4;30;;;10;2;;54;10;9;;10,4;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG04;HEG04_05;J;2020;10.06.2020;eBee;24;0,56;8,63;8,63;49,9;0,1;;0,2;29,7;;;20;0,1;;50;17;7;;10;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG04;HEG04_06;J;2020;10.06.2020;eBee;28,5;1,05;;45,4299;63;;;2;25;;;10;;;63;17;;;13;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG04;HEG04_07;J;2020;10.06.2020;eBee;33;0,63;;42,0181;61,9;;0,1;10;13;;;15;;;72;15;;6;12;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG04;HEG04_08;J;2020;10.06.2020;eBee;37,5;1,17;;43,38282;44,8;0,1;0,1;10;30;;;15;;;45;15;;6;12,4;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG04;HEG04_09;J;2020;10.06.2020;eBee;42;1,47;32,59;32,59;65,8;0,1;0,1;2;12;;;20;;;66;15;7;6;15;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG04;HEG04_10;J;2020;10.06.2020;eBee;46;1,08;;35,1945;57,9;;0,1;0,1;24,9;;;10;7;;58;10;;7;10;;;2,09;600529;5669479;284,78;3,68;Pseudogley;0;1,62;2,35;1,99
H;HEG05;HEG05_01;J;2020;09.06.2020;eBee;6;1,52;;49,52406;66;10;;10;6;;0,1;7,9;;;76;19;9;;14,2;;Very high grass;2,41;592368;5895813;449,98;5,37;Pseudogley;0,72;1,62;2,66;2,24
H;HEG05;HEG05_02;J;2020;09.06.2020;eBee;10,5;1,93;55,26;55,26;77;4;;6;8;;0,1;4,9;;;81;22;4;;16,8;;;2,41;592368;5895813;449,98;5,37;Pseudogley;0,72;1,62;2,66;2,24
H;HEG05;HEG05_03;J;2020;09.06.2020;eBee;15;1,35;;66,58306;47;20;;17;11;;;4,8;0,2;;67;18;16;;19,2;Rabitt dung;;2,41;592368;5895813;449,98;5,37;Pseudogley;0,72;1,62;2,66;2,24
H;HEG05;HEG05_04;J;2020;09.06.2020;eBee;19,5;1,35;;63,17126;55,9;11;0,1;11;15;;0,1;6,9;;;67;18;16;8;18,2;;;2,41;592368;5895813;449,98;5,37;Pseudogley;0,72;1,62;2,66;2,24
H;HEG05;HEG05_05;J;2020;09.06.2020;eBee;24;0,97;35,41;35,41;57;18;;10;11;;0,1;3,9;;;75;17;12;;14,6;;;2,41;592368;5895813;449,98;5,37;Pseudogley;0,72;1,62;2,66;2,24
H;HEG05;HEG05_06;J;2020;09.06.2020;eBee;28,5;1,16;;15,40606;64;14;5;7;8;;0,1;1,9;;;83;18;222;6;4,2;;;2,41;592368;5895813;449,98;5,37;Pseudogley;0,72;1,62;2,66;2,24
H;HEG05;HEG05_07;J;2020;09.06.2020;eBee;33;1,52;;57,03002;73,8;8;0,2;7;6;;;5;;;82;19;11;6;16,4;;;2,41;592368;5895813;449,98;5,37;Pseudogley;0,72;1,62;2,66;2,24
H;HEG05;HEG05_08;J;2020;09.06.2020;eBee;37,5;1,02;;42,0181;40;39;8;7;3;;0,1;2,9;;;87;14;7,5;7;12;;;2,41;592368;5895813;449,98;5,37;Pseudogley;0,72;1,62;2,66;2,24
H;HEG05;HEG05_09;J;2020;09.06.2020;eBee;42;1,62;50,4;50,4;71;8;1;10;7;;;3;;;80;15;10;7;17,2;;;2,41;592368;5895813;449,98;5,37;Pseudogley;0,72;1,62;2,66;2,24
H;HEG05;HEG05_10;J;2020;09.06.2020;eBee;46;2,17;;60,44182;79;7;1;5;5;;;3;;;87;19;10;7;17,4;;;2,41;592368;5895813;449,98;5,37;Pseudogley;0,72;1,62;2,66;2,24
H;HEG06;HEG06_01;J;2020;09.06.2020;eBee;6;4,23;;119,80714;80,9;9;0,1;5;2;;0,1;2,9;;;90;77;26;5;34,8;;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_02;J;2020;09.06.2020;eBee;10,5;5,48;238,56;238,56;76;6;;5;8;;0,1;4,9;;;82;85;29;;75;;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_03;J;2020;09.06.2020;eBee;15;4,48;;134,1367;77;8;;3;8;;1;3;;;85;87;28;;39;;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_04;J;2020;09.06.2020;eBee;19,5;4,99;;121,17186;53;40;;2;4;;0,2;0,8;;;93;85;29;;35,2;;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_05;J;2020;09.06.2020;eBee;24;3,4;118,7;118,7;66;13;;17;2,8;0,2;0,1;0,9;;;79;74;20;;28,4;;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_06;J;2020;09.06.2020;eBee;28,5;4,04;;130,04254;80;12;;3;2;;0,1;2,9;;;92;96;28;;37,8;;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_07;J;2020;09.06.2020;eBee;33;3,34;;110,93646;76,9;13;0,1;6;2,8;;0,1;0,9;0,2;;90;72;24;18;32,2;;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_08;J;2020;09.06.2020;eBee;37,5;2,99;;91,14802;65,9;19;0,1;6;6;;0,1;2,9;;;85;66;20;16;26,4;;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_09;J;2020;09.06.2020;eBee;42;2,7;69,03;69,03;77,8;8;0,2;3;7;;0,2;3,8;;;86;59;13;28;25,6;;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG06;HEG06_10;J;2020;09.06.2020;eBee;46;2,69;;97,28926;74;5;7;8;5;;0,2;0,8;;;86;80;16;66;28,2;;;2,29;597168;5895679;299,14;3,02;Pseudogley;0,48;1,08;2,17;1,93
H;HEG07;HEG07_01;J;2020;08.06.2020;eBee;6;2,32;;72,04194;30;49;;5;1;;10;5;;;79;43;22;;20,8;;Scheduled to be grazed in a week (15th July);2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_02;J;2020;08.06.2020;eBee;10,5;2,55;;71,35958;30;41;3;3;4;;12;5;2;;74;49;16;16;20,6;;Initially scheduled to be grazed  the 8th;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_03;J;2020;08.06.2020;eBee;15;1,85;;38,6063;20;52;7;10;3;;1;4;3;;79;59;11;15;11;;Rhinonflus flowering;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_04;J;2020;08.06.2020;eBee;19,5;1,44;;43,38282;25;38;4;4;2;;4;3;20;;67;33;13;24;12,4;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_05;J;2020;08.06.2020;eBee;24;0,76;21,05;21,05;29;26;3;12;9;;2;7;12;;58;38;14;10;11,8;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_06;J;2020;08.06.2020;eBee;28,5;0,88;;42,70046;18;58;1;6;5;;5;5;2;;77;35;13;17;12,2;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_07;J;2020;08.06.2020;eBee;33;0,94;;31,7827;38;44;3;6;3,9;;3;2;0,1;;85;24;9;7;9;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_08;J;2020;08.06.2020;eBee;37,5;2,68;;45,4299;28;54,8;0,2;3;4;;2;1;7;;83;33;15;15;13;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_09;J;2020;08.06.2020;eBee;42;0,7;19,77;19,77;35;23;7;23;4;;0,2;7,8;;;65;20;8;10;9,2;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG07;HEG07_10;J;2020;08.06.2020;eBee;46;0,82;;36,55922;35;20;13;20;4;;1;6;1;;68;26;11;7;10,4;;;2,23;598381;5893525;290,35;2,87;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_01;J;2020;08.06.2020;eBee;6;2;;71,35958;25;41;5;4;11,9;1;2;0,1;10;;71;40;15;17;20,6;;Last grazing was months ago;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_02;J;2020;08.06.2020;eBee;10,5;3,16;53,61;53,61;25;54;4;2;12;1;2;;;;83;;;;21;;Cover estimations from species inventory;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_03;J;2020;08.06.2020;eBee;15;2,56;;89,10094;45;47,9;0,1;2;2,8;0,1;2;0,1;;;93;38;23;14;25,8;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_04;J;2020;08.06.2020;eBee;19,5;2,29;;78,86554;35;47,9;0,1;4;4,9;;3;0,1;5;;83;39;22;13;22,8;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_05;J;2020;08.06.2020;eBee;24;1,86;96,74;96,74;20;53;5;4;8;;2;1;7;;78;63;28;20;23,2;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_06;J;2020;08.06.2020;eBee;28,5;1,71;;68,63014;25;48;6;6;8;;2;2;3;;79;36;20;11;19,8;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_07;J;2020;08.06.2020;eBee;33;1,85;;63,85362;28;40;4;12;9,9;0,1;2;3;1;;72;66;20;8;18,4;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_08;J;2020;08.06.2020;eBee;37,5;2,06;;51,57114;12;55;9;12;4,9;0,1;2;1;4;;76;34;37;8;14,8;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_09;J;2020;08.06.2020;eBee;42;1,1;48,39;48,39;15;58;3;13;7,6;0,2;2;1;0,2;;76;40;19;10;17;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG08;HEG08_10;J;2020;08.06.2020;eBee;46;2,87;;82,27734;30;50;12;4;2,8;0,1;1;0,1;;;92;38;30;13;23,8;;;1,42;598913;5880138;295,72;3,69;Pseudogley;11,45;0;0;3,38
H;HEG09;HEG09_01;J;2020;10.06.2020;eBee;6;3,07;;67,26542;47;18;7;9;8;6;0,1;4,9;;;72;45;15;18;19,4;;Scheduled to be grazed in a week (15th July);0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_02;J;2020;10.06.2020;eBee;10,5;3,38;80,52;80,52;33;30;17;4;8;2;0,1;5,9;;;80;63;17;16;22,6;Ant hive;Initially scheduled to be grazed  the 8th;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_03;J;2020;10.06.2020;eBee;15;1,77;;60,44182;47;12;6;2;17,8;10;0,1;4,9;0,2;;65;45;21;16;17,4;;Last grazing was months ago;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_04;J;2020;10.06.2020;eBee;19,5;2,44;;71,35958;48;18;8;3;7;8;0,1;7,9;;;74;49;17;8;20,6;;Riranthos flowering;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_05;J;2020;10.06.2020;eBee;24;1,88;69,56;69,56;51;3;16;4;19,8;4;0,2;1,8;0,2;;70;48;12;13;20,6;;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_06;J;2020;10.06.2020;eBee;28,5;2,11;;62,4889;56;9;6;3;14;6;0,1;5,9;;;71;33;9;17;18;Ant hive;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_07;J;2020;10.06.2020;eBee;33;2,43;;61,12418;43;20;4;10;14;1;;4;;4;71;62;14;9;17,6;4 bush 28 cm high. Ant hive;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_08;J;2020;10.06.2020;eBee;37,5;2,91;;57,71238;62,8;2;0,2;2;26,8;0,2;0,2;5,8;;;65;52;14;25;16,6;;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_09;J;2020;10.06.2020;eBee;42;2,35;43,61;43,61;60;7;9;0,2;18,7;0,1;0,1;4,9;;;76;42;18;14;19,4;;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG09;HEG09_10;J;2020;10.06.2020;eBee;46;2,6;;61,80654;66;10;10;0,1;10,7;0,2;0,1;2,9;;;86;55;15;10;17,8;;;0,94;596420;5893507;325,16;1,64;Pseudogley;0,46;0;0;0,68
H;HEG33;HEG33_01;J;2020;12.06.2020;eBee;6;1,64;;50,20642;53;1;;0,1;19,9;;6;20;;;54;15;8;;14,4;;;1,91;599818;5895919;318,81;3,31;Braunerde;0;1,08;1,94;1,74
H;HEG33;HEG33_02;J;2020;12.06.2020;eBee;10,5;1,32;34,17;34,17;48;1;;2;20;;4;25;;;49;15;6;;14,6;;;1,91;599818;5895919;318,81;3,31;Braunerde;0;1,08;1,94;1,74
H;HEG33;HEG33_03;J;2020;12.06.2020;eBee;15;1,08;;66,58306;24;1;;8;30;;5;32;;;25;14;9;;19,2;Hole;;1,91;599818;5895919;318,81;3,31;Braunerde;0;1,08;1,94;1,74
H;HEG33;HEG33_04;J;2020;12.06.2020;eBee;19,5;0,43;;33,82978;39;1;;6;30;;6;18;;;40;10;7;;9,6;;;1,91;599818;5895919;318,81;3,31;Braunerde;0;1,08;1,94;1,74
H;HEG33;HEG33_05;J;2020;12.06.2020;eBee;24;1,8;32,84;32,84;68;4;;0,1;9,7;0,2;6;12;;;72;13;6;;14;;;1,91;599818;5895919;318,81;3,31;Braunerde;0;1,08;1,94;1,74
H;HEG33;HEG33_06;J;2020;12.06.2020;eBee;28,5;0,73;;27,00618;38,8;0,2;;1;45;;5;10;;;39;5;6;;7,6;;;1,91;599818;5895919;318,81;3,31;Braunerde;0;1,08;1,94;1,74
H;HEG33;HEG33_07;J;2020;12.06.2020;eBee;33;1,21;;50,88878;63,8;0,2;;0,1;16,9;;4;15;;;64;11;8;;14,6;;;1,91;599818;5895919;318,81;3,31;Braunerde;0;1,08;1,94;1,74
H;HEG33;HEG33_08;J;2020;12.06.2020;eBee;37,5;1,95;;42,70046;64,9;0,1;;0,1;19,9;;5;10;;;65;10;8;;12,2;;;1,91;599818;5895919;318,81;3,31;Braunerde;0;1,08;1,94;1,74
H;HEG33;HEG33_09;J;2020;12.06.2020;eBee;42;0,86;26,82;26,82;71;4;;0,1;9,9;;5;10;;;75;12;6;;13,8;;;1,91;599818;5895919;318,81;3,31;Braunerde;0;1,08;1,94;1,74
H;HEG33;HEG33_10;J;2020;12.06.2020;eBee;46;1,39;;28,3709;53,8;0,2;;0,1;29,9;;8;8;;;54;9;6;;8;;;1,91;599818;5895919;318,81;3,31;Braunerde;0;1,08;1,94;1,74
H;HEG34;HEG34_01;J;2020;09.06.2020;eBee;6;4,22;;111,61882;80;10;;3;3;;0,1;3,9;;;90;75;25;;32,4;;Organic farming since 1981;2,29;596870;5893776;309,64;6;Braunerde;0,48;1,08;2,17;1,93
H;HEG34;HEG34_02;J;2020;09.06.2020;eBee;10,5;3,5;127,69;127,69;65;25;1;5;1;;0,1;2,9;;;91;80;20;;28,2;;Daglis glomerata flowering;2,29;596870;5893776;309,64;6;Braunerde;0,48;1,08;2,17;1,93
H;HEG34;HEG34_03;J;2020;09.06.2020;eBee;15;4,52;;115,71298;53;40;;3;2;;0,1;1,9;;;93;75;25;;33,6;;Cattle dung;2,29;596870;5893776;309,64;6;Braunerde;0,48;1,08;2,17;1,93
H;HEG34;HEG34_04;J;2020;09.06.2020;eBee;19,5;4,06;;108,20702;45;45;;4;2;;0,1;3,9;;;90;65;20;;31,4;;;2,29;596870;5893776;309,64;6;Braunerde;0,48;1,08;2,17;1,93
H;HEG34;HEG34_05;J;2020;09.06.2020;eBee;24;5,43;93,53;93,53;54;40;;2;1;;0,1;2,9;;;94;80;30;;36,8;;;2,29;596870;5893776;309,64;6;Braunerde;0,48;1,08;2,17;1,93
H;HEG34;HEG34_06;J;2020;09.06.2020;eBee;28,5;4,33;;141,64266;60;34;;3;1;;0,1;1,9;;;94;85;25;;41,2;;;2,29;596870;5893776;309,64;6;Braunerde;0,48;1,08;2,17;1,93
H;HEG34;HEG34_07;J;2020;09.06.2020;eBee;33;4,81;;107,52466;60;30;2;4;1;;0,1;2,9;;;92;75;25;45;31,2;;;2,29;596870;5893776;309,64;6;Braunerde;0,48;1,08;2,17;1,93
H;HEG34;HEG34_08;J;2020;09.06.2020;eBee;37,5;3,45;;106,15994;54;37;;2;2,8;0,2;0,1;1,9;2;;91;75;20;;30,8;;;2,29;596870;5893776;309,64;6;Braunerde;0,48;1,08;2,17;1,93
H;HEG34;HEG34_09;J;2020;09.06.2020;eBee;42;2,2;64,3;64,3;34;33;12;8;4;1;1;7;;;79;65;15;35;19,2;;;2,29;596870;5893776;309,64;6;Braunerde;0,48;1,08;2,17;1,93
H;HEG34;HEG34_10;J;2020;09.06.2020;eBee;46;2,14;;52,2535;35;30;5;10;5;2;3;10;;;70;60;15;15;15;;;2,29;596870;5893776;309,64;6;Braunerde;0,48;1,08;2,17;1,93
A;AEG01;AEG01_01;S;2020;07.09.2020;;6;1,5;;42,70046;58,5;25;0,5;3;9,9;0,1;2;1;;;84;16;15;9;12,2;;No flight because powerline;2,05;525313;5360594;691,03;2,85;Rendzina;0;2,17;4,75;2,63
A;AEG01;AEG01_02;S;2020;07.09.2020;;10,5;0,89;;28,3709;10;25;;59,4;3;0,1;2;0,5;;;35;16;11;;8;Mousehole;;2,05;525313;5360594;691,03;2,85;Rendzina;0;2,17;4,75;2,63
A;AEG01;AEG01_03;S;2020;07.09.2020;;15;1,28;26,4;26,4;17;30,5;1,5;44,9;3;0,1;2,5;0,5;;;49;17;12;13;12,6;Limestones;;2,05;525313;5360594;691,03;2,85;Rendzina;0;2,17;4,75;2,63
A;AEG01;AEG01_04;S;2020;07.09.2020;;19,5;1,61;;39,28866;55,9;27;0,1;6;4,9;0,1;1;5;;;83;20;15;10;11,2;;;2,05;525313;5360594;691,03;2,85;Rendzina;0;2,17;4,75;2,63
A;AEG01;AEG01_05;S;2020;07.09.2020;;24;2,61;;44,74754;43,9;38;0,1;2;7;;2;7;;;82;25;13;22;12,8;;;2,05;525313;5360594;691,03;2,85;Rendzina;0;2,17;4,75;2,63
A;AEG01;AEG01_06;S;2020;07.09.2020;;28,5;2,4;46,4;46,4;40,5;41;0,5;8;4,9;0,1;3;2;;;82;25;15;16;14,2;;;2,05;525313;5360594;691,03;2,85;Rendzina;0;2,17;4,75;2,63
A;AEG01;AEG01_07;S;2020;07.09.2020;;33;2,32;;47,47698;36;40,8;0,2;11;5,9;0,1;1;5;;;78;18;13;12;13,6;Mouseholes;;2,05;525313;5360594;691,03;2,85;Rendzina;0;2,17;4,75;2,63
A;AEG01;AEG01_08;S;2020;07.09.2020;;37,5;1,35;;39,28866;40;39;2;10;4,9;0,1;1;3;;;81;22;12;10;11,2;Mouseholes;;2,05;525313;5360594;691,03;2,85;Rendzina;0;2,17;4,75;2,63
A;AEG01;AEG01_09;S;2020;07.09.2020;;42;1,23;;29,73562;42;24;1;26,8;1;0,1;0,1;5;;;67;17;16;12;8,4;Biomass cut from june visible;;2,05;525313;5360594;691,03;2,85;Rendzina;0;2,17;4,75;2,63
A;AEG01;AEG01_10;S;2020;07.09.2020;;46;1,64;26,5;26,5;42,5;25;1;17,9;9;0,1;0,5;4;;;68,5;21;15;19;9,8;;;2,05;525313;5360594;691,03;2,85;Rendzina;0;2,17;4,75;2,63
A;AEG02;AEG02_01;S;2020;10.09.2020;Parrot;6;2,89;;42,0181;65,5;20;3;3,5;2;;2;4;;;89,5;14;14;23;12;;No target radiometric correction because there was a litttle blade of grass on one of the QR codes. Fixed now;3,7;535010;5358415;752,63;6,18;Rendzina;0;3,25;6,34;3,1
A;AEG02;AEG02_02;S;2020;10.09.2020;Parrot;10,5;6,35;;62,4889;10;69,5;20;0,2;0,1;;0,1;0,1;;;99,5;17;19;13;18;;Intensive. not recently grazed nor mown. Lots of forbs;3,7;535010;5358415;752,63;6,18;Rendzina;0;3,25;6,34;3,1
A;AEG02;AEG02_03;S;2020;10.09.2020;Parrot;15;5,85;71;71;30;66;2;;1;;0,2;0,8;;;98;15;20;12;19,6;;Q10 and Q9 are not very representative.;3,7;535010;5358415;752,63;6,18;Rendzina;0;3,25;6,34;3,1
A;AEG02;AEG02_04;S;2020;10.09.2020;Parrot;19,5;5,16;;61,80654;62,9;35;0,1;0,1;0,2;;1,5;0,2;;;98;16;16;11;17,8;;;3,7;535010;5358415;752,63;6,18;Rendzina;0;3,25;6,34;3,1
A;AEG02;AEG02_05;S;2020;10.09.2020;Parrot;24;4,08;;44,06518;17;80,2;0,2;0,5;0,7;;0,7;0,7;;;97,4;20;18;6;12,6;;;3,7;535010;5358415;752,63;6,18;Rendzina;0;3,25;6,34;3,1
A;AEG02;AEG02_06;S;2020;10.09.2020;Parrot;28,5;5,81;87,1;87,1;78,9;19;0,1;;;;1;1;;;98;36;21;5;19;;;3,7;535010;5358415;752,63;6,18;Rendzina;0;3,25;6,34;3,1
